threshold,precision,recall,f1,accuracy
0.13,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.13999999999999999,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.14999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.15999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.16999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.18,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.19,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.19999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.20999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.21999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.22999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.24,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.24999999999999994,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.25999999999999995,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.26999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.27999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.29,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.57,0.35,0.09545454545454546,0.15,0.8730666666666667
0.58,0.3404255319148936,0.07272727272727272,0.11985018726591762,0.8746666666666667
0.59,0.39473684210526316,0.06818181818181818,0.11627906976744186,0.8784
0.6,0.34615384615384615,0.04090909090909091,0.07317073170731708,0.8784
0.61,0.2727272727272727,0.02727272727272727,0.04958677685950413,0.8773333333333333
0.63,0.21428571428571427,0.013636363636363636,0.02564102564102564,0.8784
0.62,0.1875,0.013636363636363636,0.02542372881355932,0.8773333333333333
0.6399999999999999,0.18181818181818182,0.00909090909090909,0.017316017316017316,0.8789333333333333
0.6499999999999999,0.0,0.0,0.0,0.88
0.6599999999999999,0.0,0.0,0.0,0.8810666666666667
0.6699999999999999,0.0,0.0,0.0,0.8821333333333333
0.6799999999999999,0.0,0.0,0.0,0.8826666666666667
0.69,0.0,0.0,0.0,0.8826666666666667
0.7,0.0,0.0,0.0,0.8826666666666667
0.71,0.0,0.0,0.0,0.8826666666666667
0.72,0.0,0.0,0.0,0.8826666666666667
0.73,0.0,0.0,0.0,0.8826666666666667
0.74,0.0,0.0,0.0,0.8826666666666667
0.7499999999999999,0.0,0.0,0.0,0.8826666666666667
0.7599999999999999,0.0,0.0,0.0,0.8826666666666667
0.7699999999999999,0.0,0.0,0.0,0.8826666666666667
0.7799999999999999,0.0,0.0,0.0,0.8826666666666667
0.7899999999999999,0.0,0.0,0.0,0.8826666666666667
0.7999999999999999,0.0,0.0,0.0,0.8826666666666667
0.8099999999999999,0.0,0.0,0.0,0.8826666666666667
0.82,0.0,0.0,0.0,0.8826666666666667
0.83,0.0,0.0,0.0,0.8826666666666667
0.84,0.0,0.0,0.0,0.8826666666666667
0.8499999999999999,0.0,0.0,0.0,0.8826666666666667
0.8599999999999999,0.0,0.0,0.0,0.8826666666666667
0.8699999999999999,0.0,0.0,0.0,0.8826666666666667
0.8799999999999999,0.0,0.0,0.0,0.8826666666666667
0.8899999999999999,0.0,0.0,0.0,0.8826666666666667
0.8999999999999999,0.0,0.0,0.0,0.8826666666666667
0.9099999999999999,0.0,0.0,0.0,0.8826666666666667
0.9199999999999999,0.0,0.0,0.0,0.8826666666666667
