threshold,precision,recall,f1,accuracy
0.48999999999999994,0.25475285171102663,0.6090909090909091,0.35924932975871315,0.7450666666666667
0.4799999999999999,0.2361963190184049,0.7,0.3532110091743119,0.6992
0.49999999999999994,0.2722772277227723,0.5,0.3525641025641026,0.7845333333333333
0.4699999999999999,0.2147477360931436,0.7545454545454545,0.33434038267875127,0.6474666666666666
0.5099999999999999,0.28343949044585987,0.40454545454545454,0.3333333333333333,0.8101333333333334
0.4599999999999999,0.1953125,0.7954545454545454,0.31362007168458783,0.5914666666666667
0.5199999999999999,0.2982456140350877,0.3090909090909091,0.3035714285714285,0.8336
0.4499999999999999,0.18111002921129504,0.8454545454545455,0.2983159582999198,0.5333333333333333
0.43999999999999995,0.1672473867595819,0.8727272727272727,0.2807017543859649,0.4752
0.42999999999999994,0.16012558869701726,0.9272727272727272,0.27309236947791166,0.4208
0.41999999999999993,0.14749470712773466,0.95,0.2553451435552841,0.34986666666666666
0.5299999999999999,0.296969696969697,0.22272727272727272,0.2545454545454545,0.8469333333333333
0.4099999999999999,0.13984168865435356,0.9636363636363636,0.2442396313364055,0.3002666666666667
0.3999999999999999,0.13495024875621892,0.9863636363636363,0.23741794310722106,0.25653333333333334
0.38999999999999996,0.13134328358208955,1.0,0.23218997361477572,0.224
0.37999999999999995,0.12593016599885518,1.0,0.22369089984748347,0.1856
0.36999999999999994,0.12242626599888703,1.0,0.2181457610312345,0.15893333333333334
0.35999999999999993,0.1193058568329718,1.0,0.2131782945736434,0.13386666666666666
0.5399999999999999,0.3050847457627119,0.16363636363636364,0.21301775147928992,0.8581333333333333
0.3499999999999999,0.11821601289629231,1.0,0.21143680922633348,0.1248
0.33999999999999997,0.11752136752136752,1.0,0.21032504780114722,0.11893333333333334
0.05,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.06,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.07,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.08,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.09,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.09999999999999999,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.10999999999999999,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.12,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.13,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.13999999999999999,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.14999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.15999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.16999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.18,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.19,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.19999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.20999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.21999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.22999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.24,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.24999999999999994,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.25999999999999995,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.26999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.27999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.29,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.3,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.30999999999999994,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.31999999999999995,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.32999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.5499999999999999,0.3333333333333333,0.12727272727272726,0.18421052631578946,0.8677333333333334
0.5599999999999999,0.38333333333333336,0.10454545454545454,0.16428571428571428,0.8752
0.57,0.36363636363636365,0.07272727272727272,0.1212121212121212,0.8762666666666666
0.58,0.3939393939393939,0.05909090909090909,0.10276679841897232,0.8789333333333333
0.59,0.3181818181818182,0.031818181818181815,0.05785123966942149,0.8784
0.6,0.3076923076923077,0.01818181818181818,0.034334763948497854,0.88
0.61,0.2222222222222222,0.00909090909090909,0.017467248908296942,0.88
0.62,0.0,0.0,0.0,0.8789333333333333
0.63,0.0,0.0,0.0,0.8794666666666666
0.6399999999999999,0.0,0.0,0.0,0.88
0.6499999999999999,0.0,0.0,0.0,0.8810666666666667
0.6599999999999999,0.0,0.0,0.0,0.8816
0.6699999999999999,0.0,0.0,0.0,0.8826666666666667
0.6799999999999999,0.0,0.0,0.0,0.8826666666666667
0.69,0.0,0.0,0.0,0.8826666666666667
0.7,0.0,0.0,0.0,0.8826666666666667
0.71,0.0,0.0,0.0,0.8826666666666667
0.72,0.0,0.0,0.0,0.8826666666666667
0.73,0.0,0.0,0.0,0.8826666666666667
0.74,0.0,0.0,0.0,0.8826666666666667
0.7499999999999999,0.0,0.0,0.0,0.8826666666666667
0.7599999999999999,0.0,0.0,0.0,0.8826666666666667
0.7699999999999999,0.0,0.0,0.0,0.8826666666666667
0.7799999999999999,0.0,0.0,0.0,0.8826666666666667
0.7899999999999999,0.0,0.0,0.0,0.8826666666666667
0.7999999999999999,0.0,0.0,0.0,0.8826666666666667
