threshold,precision,recall,f1,accuracy
0.72,0.23684210526315788,0.12272727272727273,0.16167664670658682,0.8506666666666667
0.73,0.22772277227722773,0.10454545454545454,0.14330218068535824,0.8533333333333334
0.74,0.20833333333333334,0.09090909090909091,0.12658227848101267,0.8528
0.7499999999999999,0.19540229885057472,0.07727272727272727,0.11074918566775245,0.8544
0.7599999999999999,0.19736842105263158,0.06818181818181818,0.10135135135135134,0.8581333333333333
0.7699999999999999,0.19402985074626866,0.05909090909090909,0.09059233449477352,0.8608
0.7799999999999999,0.2,0.05454545454545454,0.08571428571428572,0.8634666666666667
0.7899999999999999,0.2,0.05,0.08000000000000002,0.8650666666666667
0.8099999999999999,0.20930232558139536,0.04090909090909091,0.06844106463878327,0.8693333333333333
0.7999999999999999,0.1836734693877551,0.04090909090909091,0.06691449814126393,0.8661333333333333
