threshold,precision,recall,f1,accuracy
0.43999999999999995,0.21604139715394566,0.759090909090909,0.33635448136958707,0.6485333333333333
0.42999999999999994,0.2054483541430193,0.8227272727272728,0.32879200726612173,0.6058666666666667
0.4599999999999999,0.22487223168654175,0.6,0.3271375464684015,0.7104
0.4499999999999999,0.21597633136094674,0.6636363636363637,0.32589285714285715,0.6778666666666666
0.4699999999999999,0.23446893787575152,0.5318181818181819,0.325452016689847,0.7413333333333333
0.49999999999999994,0.2852112676056338,0.36818181818181817,0.32142857142857145,0.8176
0.4799999999999999,0.24349881796690306,0.4681818181818182,0.3203732503888025,0.7669333333333334
0.41999999999999993,0.1968586387434555,0.8545454545454545,0.32,0.5738666666666666
0.48999999999999994,0.26239067055393583,0.4090909090909091,0.3197158081705151,0.7957333333333333
0.4099999999999999,0.18276515151515152,0.8772727272727273,0.30250783699059564,0.5253333333333333
0.3999999999999999,0.17169974115616912,0.9045454545454545,0.2886149383611313,0.4768
0.38999999999999996,0.1646586345381526,0.9318181818181818,0.27986348122866894,0.43733333333333335
0.5099999999999999,0.26991150442477874,0.2772727272727273,0.273542600896861,0.8272
0.37999999999999995,0.15737951807228914,0.95,0.2700258397932816,0.3973333333333333
0.5199999999999999,0.2988505747126437,0.23636363636363636,0.2639593908629442,0.8453333333333334
0.36999999999999994,0.1492329149232915,0.9727272727272728,0.25876662636033854,0.34613333333333335
0.35999999999999993,0.1407068062827225,0.9772727272727273,0.24599542334096108,0.29706666666666665
0.3499999999999999,0.13279802347127856,0.9772727272727273,0.2338227297444263,0.24853333333333333
0.33999999999999997,0.12690058479532162,0.9863636363636363,0.2248704663212435,0.20213333333333333
0.5299999999999999,0.30708661417322836,0.17727272727272728,0.22478386167146977,0.8565333333333334
0.32999999999999996,0.12275784753363228,0.9954545454545455,0.21856287425149698,0.1648
0.31999999999999995,0.11986863711001643,0.9954545454545455,0.21397166585246702,0.14186666666666667
0.30999999999999994,0.11837837837837838,0.9954545454545455,0.21159420289855072,0.1296
0.3,0.11827956989247312,1.0,0.21153846153846156,0.12533333333333332
0.29,0.11777301927194861,1.0,0.210727969348659,0.12106666666666667
0.27999999999999997,0.11752136752136752,1.0,0.21032504780114722,0.11893333333333334
0.05,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.06,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.07,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.08,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.09,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.09999999999999999,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.10999999999999999,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.12,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.13,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.13999999999999999,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.14999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.15999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.16999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.18,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.19,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.19999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.20999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.21999999999999997,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.22999999999999998,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.24,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.24999999999999994,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.25999999999999995,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.26999999999999996,0.11733333333333333,1.0,0.2100238663484487,0.11733333333333333
0.5399999999999999,0.28888888888888886,0.11818181818181818,0.16774193548387098,0.8624
0.5499999999999999,0.2833333333333333,0.07727272727272727,0.12142857142857143,0.8688
0.5599999999999999,0.2,0.04090909090909091,0.0679245283018868,0.8682666666666666
0.58,0.2,0.022727272727272728,0.04081632653061225,0.8746666666666667
0.57,0.16129032258064516,0.022727272727272728,0.0398406374501992,0.8714666666666666
0.59,0.14285714285714285,0.013636363636363636,0.024896265560165973,0.8746666666666667
0.6,0.07692307692307693,0.004545454545454545,0.008583690987124463,0.8768
0.61,0.0,0.0,0.0,0.8789333333333333
0.62,0.0,0.0,0.0,0.8805333333333333
0.63,0.0,0.0,0.0,0.8810666666666667
0.6399999999999999,0.0,0.0,0.0,0.8810666666666667
0.6499999999999999,0.0,0.0,0.0,0.8821333333333333
0.6599999999999999,0.0,0.0,0.0,0.8821333333333333
0.6699999999999999,0.0,0.0,0.0,0.8826666666666667
0.6799999999999999,0.0,0.0,0.0,0.8826666666666667
0.69,0.0,0.0,0.0,0.8826666666666667
0.7,0.0,0.0,0.0,0.8826666666666667
0.71,0.0,0.0,0.0,0.8826666666666667
0.72,0.0,0.0,0.0,0.8826666666666667
0.73,0.0,0.0,0.0,0.8826666666666667
0.74,0.0,0.0,0.0,0.8826666666666667
0.7499999999999999,0.0,0.0,0.0,0.8826666666666667
0.7599999999999999,0.0,0.0,0.0,0.8826666666666667
0.7699999999999999,0.0,0.0,0.0,0.8826666666666667
0.7799999999999999,0.0,0.0,0.0,0.8826666666666667
0.7899999999999999,0.0,0.0,0.0,0.8826666666666667
